resnet_2b.onnx,prop_4_0.01180392.vnnlib,120
resnet_2b.onnx,prop_5_0.01180392.vnnlib,120
resnet_2b.onnx,prop_6_0.01180392.vnnlib,120
resnet_2b.onnx,prop_7_0.01180392.vnnlib,120
resnet_2b.onnx,prop_8_0.01180392.vnnlib,120
resnet_2b.onnx,prop_9_0.01180392.vnnlib,120
resnet_2b.onnx,prop_0_0.01572549.vnnlib,120
resnet_2b.onnx,prop_1_0.01572549.vnnlib,120
resnet_2b.onnx,prop_2_0.01572549.vnnlib,120
resnet_2b.onnx,prop_3_0.01572549.vnnlib,120
resnet_2b.onnx,prop_4_0.01572549.vnnlib,120
resnet_2b.onnx,prop_5_0.01572549.vnnlib,120
resnet_2b.onnx,prop_6_0.01572549.vnnlib,120
resnet_2b.onnx,prop_7_0.01572549.vnnlib,120
resnet_2b.onnx,prop_8_0.01572549.vnnlib,120
resnet_2b.onnx,prop_9_0.01572549.vnnlib,120
resnet_2b.onnx,prop_0_0.01964706.vnnlib,120
resnet_2b.onnx,prop_1_0.01964706.vnnlib,120
resnet_2b.onnx,prop_2_0.01964706.vnnlib,120
resnet_2b.onnx,prop_3_0.01964706.vnnlib,120
resnet_2b.onnx,prop_4_0.01964706.vnnlib,120
resnet_2b.onnx,prop_5_0.01964706.vnnlib,120
resnet_2b.onnx,prop_6_0.01964706.vnnlib,120
resnet_2b.onnx,prop_7_0.01964706.vnnlib,120
resnet_2b.onnx,prop_8_0.01964706.vnnlib,120
resnet_2b.onnx,prop_9_0.01964706.vnnlib,120
resnet_2b.onnx,prop_0_0.02356863.vnnlib,120
resnet_2b.onnx,prop_1_0.02356863.vnnlib,120
resnet_2b.onnx,prop_2_0.02356863.vnnlib,120
resnet_2b.onnx,prop_3_0.02356863.vnnlib,120
resnet_2b.onnx,prop_4_0.02356863.vnnlib,120
resnet_2b.onnx,prop_5_0.02356863.vnnlib,120
resnet_2b.onnx,prop_6_0.02356863.vnnlib,120
resnet_2b.onnx,prop_7_0.02356863.vnnlib,120
resnet_2b.onnx,prop_8_0.02356863.vnnlib,120
resnet_2b.onnx,prop_9_0.02356863.vnnlib,120
resnet_2b.onnx,prop_0_0.02749020.vnnlib,120
resnet_2b.onnx,prop_1_0.02749020.vnnlib,120
resnet_2b.onnx,prop_2_0.02749020.vnnlib,120
resnet_2b.onnx,prop_3_0.02749020.vnnlib,120
resnet_2b.onnx,prop_4_0.02749020.vnnlib,120
resnet_2b.onnx,prop_5_0.02749020.vnnlib,120
resnet_2b.onnx,prop_6_0.02749020.vnnlib,120
resnet_2b.onnx,prop_7_0.02749020.vnnlib,120
resnet_2b.onnx,prop_8_0.02749020.vnnlib,120
resnet_2b.onnx,prop_9_0.02749020.vnnlib,120
resnet_2b.onnx,prop_0_0.03141176.vnnlib,120
resnet_2b.onnx,prop_1_0.03141176.vnnlib,120
resnet_2b.onnx,prop_2_0.03141176.vnnlib,120
resnet_2b.onnx,prop_3_0.03141176.vnnlib,120
resnet_2b.onnx,prop_4_0.03141176.vnnlib,120
resnet_2b.onnx,prop_5_0.03141176.vnnlib,120
resnet_2b.onnx,prop_6_0.03141176.vnnlib,120
resnet_2b.onnx,prop_7_0.03141176.vnnlib,120
resnet_2b.onnx,prop_8_0.03141176.vnnlib,120
resnet_2b.onnx,prop_9_0.03141176.vnnlib,120
resnet_2b.onnx,prop_0_0.03533333.vnnlib,120
resnet_2b.onnx,prop_1_0.03533333.vnnlib,120
resnet_2b.onnx,prop_2_0.03533333.vnnlib,120
resnet_2b.onnx,prop_3_0.03533333.vnnlib,120
resnet_2b.onnx,prop_4_0.03533333.vnnlib,120
resnet_2b.onnx,prop_5_0.03533333.vnnlib,120
resnet_2b.onnx,prop_6_0.03533333.vnnlib,120
resnet_2b.onnx,prop_7_0.03533333.vnnlib,120
resnet_2b.onnx,prop_8_0.03533333.vnnlib,120
resnet_2b.onnx,prop_9_0.03533333.vnnlib,120
